raw_text,truncated_prompt,category_id,category_name,subcategory_id,subcategory_name
Necesito presentar una disputa por un cargo de $456.28 en mi cuenta corporativa. Urgent.,Necesito presentar una disputa por un cargo de $456.28 en mi cuenta corporativa. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Thanks.,What are the limits for Centurion lounge access this year? Thanks.,1,Production Support & Debugging,74,Error Code Exception
I need to file a dispute for a charge of $1553.29 on my corporate account. Please advise.,I need to file a dispute for a charge of $1553.29 on my corporate account. Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
Where can I find the compliance guidelines for cross-border payments? Pls.,Where can I find the compliance guidelines for cross-border payments? Pls.,11,American Express & Payments,54,American Express Amex
I need to file a dispute for a charge of $1025.36 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $1025.36 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Target? Thanks in advance.,Can you help me pull the latest transaction report for merchant Target? Thanks in advance.,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card?,How do I reset the password for my Amex corporate card?,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Microsoft?,Can you help me pull the latest transaction report for merchant Microsoft?,11,American Express & Payments,54,American Express Amex
Can you help me pull the latest transaction report for merchant Delta? ASAP.,Can you help me pull the latest transaction report for merchant Delta? ASAP.,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Thanks.,How do I reset the password for my Amex corporate card? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Pls.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Pls.",11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Thanks in advance.,What are the limits for Centurion lounge access this year? Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
What are the limits for Centurion lounge access this year?,What are the limits for Centurion lounge access this year?,1,Production Support & Debugging,74,Error Code Exception
What is the current exchange rate for USD to CAD for international settlements? ASAP.,What is the current exchange rate for USD to CAD for international settlements? ASAP.,1,Production Support & Debugging,74,Error Code Exception
How do I process a refund for a customer whose card ends in 9506? Thanks in advance.,How do I process a refund for a customer whose card ends in 9506? Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card?,How do I reset the password for my Amex corporate card?,4,Cyber Security & Identity,128,Amex Card Risk
Necesito presentar una disputa por un cargo de $3652.28 en mi cuenta corporativa. Pls.,Necesito presentar una disputa por un cargo de $3652.28 en mi cuenta corporativa. Pls.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today?,Is the API endpoint for real-time authorizations down today?,0,Software Engineering & Development,3,Api Rest Graphql
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks in advance.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
How do I process a refund for a customer whose card ends in 6996? Thanks.,How do I process a refund for a customer whose card ends in 6996? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Uber? Thanks in advance.,Can you help me pull the latest transaction report for merchant Uber? Thanks in advance.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 9560? Please advise.,How do I process a refund for a customer whose card ends in 9560? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Please advise.,What are the limits for Centurion lounge access this year? Please advise.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? ASAP.,Where can I find the compliance guidelines for cross-border payments? ASAP.,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $1861.77 en mi cuenta corporativa. Thanks.,Necesito presentar una disputa por un cargo de $1861.77 en mi cuenta corporativa. Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.",11,American Express & Payments,54,American Express Amex
Please explain the new American Express platinum benefits for Q3. Thanks in advance.,Please explain the new American Express platinum benefits for Q3. Thanks in advance.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. ASAP.",11,American Express & Payments,54,American Express Amex
Where can I find the compliance guidelines for cross-border payments? Pls.,Where can I find the compliance guidelines for cross-border payments? Pls.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 4028?,How do I process a refund for a customer whose card ends in 4028?,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to GBP for international settlements? Please advise.,What is the current exchange rate for USD to GBP for international settlements? Please advise.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? Urgent.,Where can I find the compliance guidelines for cross-border payments? Urgent.,11,American Express & Payments,54,American Express Amex
